CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15607546,678,Spain,Male,42,6,75508.28,1,1,1,80540.4,0
15607547,629,Germany,Male,46,9,0.0,1,1,1,142980.52,0
15607548,722,France,Male,42,9,117602.5,2,1,0,89154.04,0
15607549,695,Spain,Female,38,7,180012.91,1,1,0,74472.23,0
15607550,676,Germany,Female,51,3,147425.69,1,1,0,102138.43,0
15607551,715,France,Male,34,7,0.0,1,1,0,60818.78,0
15607552,663,France,Female,44,10,111400.79,2,1,0,57631.09,0
15607553,714,Germany,Female,54,9,134765.88,4,0,1,60642.45,1
15607554,722,Spain,Female,49,9,0.0,3,1,0,78835.43,0
15607555,665,France,Male,41,5,0.0,1,1,0,144140.81,0
15607556,629,France,Male,21,10,123390.22,1,1,0,117329.12,0
15607557,795,Spain,Female,37,3,0.0,1,1,1,122355.86,0
15607558,605,France,Female,64,8,0.0,1,1,0,43319.56,0
15607559,687,France,Male,38,2,0.0,1,1,0,58386.05,0
15607560,689,France,Male,41,3,0.0,2,1,0,132774.03,0
15607561,592,Germany,Male,43,1,130143.76,1,1,0,79250.25,1
15607562,573,Germany,Male,46,4,84495.04,2,0,1,50677.95,1
15607563,616,France,Male,34,4,111390.26,1,1,1,123071.83,0
15607564,603,France,Female,49,2,220249.22,3,0,0,37224.12,1
15607565,511,Germany,Female,45,0,0.0,2,1,0,96032.42,1
15607566,588,Germany,Female,22,3,0.0,1,1,1,44189.67,0
15607567,675,France,Female,18,7,87848.46,2,0,1,109374.68,0
15607568,770,France,Male,35,9,143181.64,2,0,0,73721.24,0
15607569,703,Germany,Male,28,9,171392.43,1,1,1,110601.32,0
15607570,403,France,Male,44,4,140790.12,1,1,0,56462.27,1
15607571,711,France,Female,37,7,147449.84,2,1,0,36419.2,0
15607572,597,Spain,Male,46,0,104096.6,2,1,0,60445.61,0
15607573,693,Spain,Female,46,10,127891.82,1,1,1,42811.17,0
15607574,649,France,Female,30,3,99946.54,2,1,0,72196.41,1
15607575,632,Spain,Male,37,10,95571.53,3,1,1,64637.82,0
15607576,640,Germany,Female,35,4,0.0,2,1,0,137050.81,1
15607577,648,Spain,Female,51,6,114986.25,2,0,0,52389.46,0
15607578,778,Spain,Female,39,5,0.0,2,0,1,56976.94,0
15607579,648,Germany,Female,55,1,0.0,1,1,1,53904.19,0
15607580,753,France,Female,55,3,0.0,1,0,0,105627.44,0
15607581,739,France,Male,40,2,92619.64,1,0,0,84125.47,0
15607582,713,Germany,Female,34,7,195469.02,1,0,1,34076.06,0
15607583,480,France,Female,31,3,120704.4,1,1,1,211167.02,0
15607584,756,Germany,Female,49,9,69146.41,1,1,0,113732.7,0
15607585,606,France,Female,40,1,0.0,1,1,1,63374.46,0
15607586,718,Spain,Male,33,5,120414.68,1,1,1,30628.28,0
15607587,558,Spain,Male,51,4,0.0,2,0,1,80651.24,0
15607588,537,France,Male,51,0,180505.68,4,0,1,64880.99,0
15607589,838,Germany,Male,31,10,77218.64,1,1,1,62235.13,0
15607590,559,Spain,Male,45,6,121049.35,1,1,0,98161.1,0
15607591,759,Germany,Female,47,10,129333.07,1,0,0,101980.72,0
15607592,661,Spain,Male,60,0,32703.84,1,0,1,198444.18,0
15607593,610,France,Female,39,8,0.0,2,1,1,43764.04,0
15607594,646,France,Female,41,8,196745.94,2,1,1,127777.35,0
15607595,526,France,Male,48,6,71499.61,1,1,0,46542.78,1
15607596,649,France,Male,55,1,0.0,2,1,1,106140.51,1
15607597,547,France,Female,45,9,102885.76,3,1,1,76399.82,0
15607598,612,Spain,Male,43,5,0.0,1,1,0,101472.75,0
15607599,738,Germany,Male,35,10,99969.97,2,1,0,113312.29,0
15607600,674,France,Male,37,0,0.0,1,0,1,42632.1,0
15607601,509,France,Male,39,9,0.0,2,0,1,39980.85,0
15607602,731,France,Male,49,3,100731.15,1,1,1,86761.25,0
15607603,649,France,Male,46,7,155479.34,1,1,1,32903.99,0
15607604,598,Germany,Male,33,5,85146.16,1,1,1,99377.42,0
15607605,721,France,Female,50,5,0.0,2,1,0,87401.52,0
15607606,634,Spain,Male,39,0,156402.97,1,1,1,37234.4,0
15607607,539,Spain,Female,39,4,0.0,3,1,0,103183.17,0
15607608,826,Germany,Male,49,0,69354.23,1,1,0,103712.33,0
15607609,648,Germany,Male,51,4,0.0,1,1,1,46737.53,0
15607610,642,Spain,Male,45,9,0.0,1,1,1,103907.72,0
15607611,612,France,Male,62,1,67116.88,3,0,1,68596.68,0
15607612,762,France,Female,20,0,85541.08,2,1,0,35872.17,0
15607613,600,France,Female,52,2,205253.08,1,0,1,132137.24,0
15607614,503,France,Female,30,3,0.0,2,1,1,79830.87,1
15607615,586,France,Male,41,8,171111.52,2,1,0,153078.06,0
15607616,776,Germany,Female,41,1,122401.38,1,0,0,52525.15,1
15607617,729,France,Male,40,7,130807.06,1,1,1,71960.22,1
15607618,626,France,Female,31,1,0.0,2,1,1,88698.49,0
15607619,780,France,Male,26,3,98089.78,1,1,0,124356.48,0
15607620,721,France,Male,20,4,88770.52,1,0,0,59021.52,0
15607621,625,Germany,Male,39,5,97552.87,2,1,1,100955.44,0
15607622,634,France,Male,43,1,178245.47,2,1,1,53296.93,0
15607623,681,France,Female,48,4,131108.61,1,1,0,140185.89,0
15607624,571,France,Female,54,3,53976.5,1,1,0,25839.05,1
15607625,650,Germany,Male,50,2,164330.01,1,0,1,135193.95,0
15607626,679,France,Female,52,6,106741.01,2,1,1,53730.32,0
15607627,490,Germany,Male,30,1,0.0,1,1,0,39199.45,1
15607628,632,Spain,Female,53,10,76490.61,1,1,1,190469.22,1
15607629,621,France,Female,45,5,112222.99,1,1,1,61437.45,0
15607630,748,France,Male,27,9,0.0,1,1,0,73443.64,0
15607631,475,Germany,Male,53,6,18548.97,2,1,1,111859.07,0
15607632,614,France,Male,31,7,0.0,1,1,1,96239.62,0
15607633,604,Spain,Female,30,0,164384.52,2,1,1,103315.85,0
15607634,741,Germany,Female,58,9,0.0,1,1,1,86607.62,1
15607635,646,France,Female,44,0,0.0,1,0,1,54890.42,0
15607636,821,France,Male,30,2,0.0,1,1,1,93923.01,0
15607637,713,Germany,Male,35,2,0.0,2,1,0,207147.62,0
15607638,611,Germany,Male,53,9,164418.16,1,1,1,106173.32,0
15607639,673,France,Male,28,8,0.0,1,0,0,67064.81,0
15607640,616,Germany,Female,40,3,153472.27,2,1,0,65686.7,0
15607641,732,France,Female,40,8,0.0,2,1,1,76789.65,0
15607642,523,Spain,Female,71,2,0.0,2,1,1,48010.38,1
15607643,572,Spain,Male,25,4,133599.44,2,0,1,130575.06,0
15607644,693,France,Male,26,5,77990.7,2,0,0,56988.28,0
15607645,766,France,Female,35,10,72405.29,1,1,1,94653.36,0
15607646,441,France,Male,34,0,0.0,2,1,1,240000.0,1
15607647,781,Spain,Female,41,5,150172.16,1,1,0,56730.7,0
15607648,637,France,Male,36,5,100004.22,2,0,1,62599.78,0
15607649,471,France,Female,50,7,53055.29,1,1,1,90878.15,0
15607650,365,Germany,Male,42,4,0.0,2,0,1,120310.06,1
15607651,505,France,Male,30,5,129745.32,2,1,0,50060.23,0
15607652,648,France,Female,38,0,0.0,3,1,1,99030.98,0
15607653,644,Germany,Male,38,10,0.0,3,1,0,90492.62,0
15607654,710,Germany,Male,54,9,0.0,1,0,1,44199.58,0
15607655,598,Germany,Female,51,1,70220.75,1,1,1,60568.98,0
15607656,545,France,Female,49,2,0.0,1,1,1,132543.96,0
15607657,611,Germany,Female,33,0,161549.59,1,1,1,59249.6,0
15607658,653,Germany,Female,45,7,0.0,2,0,1,34886.22,0
15607659,672,France,Female,28,6,116478.73,2,1,0,64422.25,0
15607660,575,Spain,Female,48,6,0.0,1,0,0,152217.91,0
15607661,736,France,Male,54,7,27831.04,1,1,0,28198.94,1
15607662,591,France,Male,18,5,0.0,3,1,0,77684.07,1
15607663,567,Spain,Female,40,9,135970.11,2,1,1,93313.98,0
15607664,598,France,Male,40,2,147030.23,2,1,1,75602.95,0
15607665,752,Spain,Female,51,5,51245.65,2,1,1,36271.07,0
15607666,637,France,Male,35,2,133121.55,2,1,0,62993.89,0
15607667,584,France,Female,35,1,0.0,1,1,0,54469.81,0
15607668,738,France,Female,43,3,127419.29,1,1,1,177458.13,0
15607669,854,France,Female,48,3,0.0,2,0,0,43816.29,0
15607670,670,Spain,Male,43,0,0.0,3,1,0,98378.78,0
15607671,767,Spain,Male,51,8,148706.41,4,0,1,44951.46,0
15607672,748,Germany,Male,49,0,69652.95,1,1,1,102059.93,0
15607673,592,France,Female,36,3,113501.31,1,1,1,61926.14,0
15607674,653,France,Male,41,4,0.0,2,1,1,58488.91,0
15607675,528,France,Female,47,9,124223.29,2,1,0,136640.55,1
15607676,631,France,Female,33,6,40097.39,3,1,0,57738.66,1
15607677,591,France,Female,34,1,0.0,1,1,0,36302.76,0
15607678,612,France,Female,25,5,0.0,2,1,1,52482.72,0
15607679,579,France,Male,54,4,0.0,3,0,0,73336.25,0
15607680,623,Germany,Male,65,2,81703.73,2,1,1,108007.8,0
15607681,701,France,Male,34,7,137666.56,1,1,0,31763.95,0
15607682,639,France,Female,48,0,93273.32,2,1,1,65563.91,0
15607683,473,France,Female,55,3,0.0,1,1,0,41780.46,0
15607684,579,Germany,Male,28,9,120117.88,1,0,0,31411.38,0
15607685,506,Germany,Female,45,7,143998.64,1,1,0,159438.16,0
15607686,673,France,Female,56,1,98399.7,2,0,0,72874.94,0
15607687,698,Spain,Female,38,10,0.0,2,1,0,40554.76,0
15607688,674,Germany,Male,40,8,151545.41,2,1,0,61546.06,0
15607689,575,France,Female,57,0,96739.46,2,1,0,52194.46,0
15607690,673,France,Female,37,9,21130.2,2,1,1,50073.62,0
15607691,605,Spain,Male,35,0,107116.09,4,1,0,98552.14,1
15607692,542,France,Male,39,5,86671.67,1,0,1,162158.81,0
15607693,720,France,Female,61,6,0.0,3,0,1,117407.88,1
15607694,728,Germany,Female,50,3,70180.54,2,1,0,45148.29,1
15607695,740,France,Male,47,10,101289.59,1,1,0,55639.54,1
15607696,592,Spain,Male,47,8,164245.47,1,1,0,56028.26,0
15607697,762,Spain,Male,29,5,124986.54,4,1,0,95559.01,0
15607698,603,Spain,Female,48,5,73049.01,2,1,1,94629.47,0
15607699,712,Germany,Female,37,5,138180.97,2,1,1,49452.6,0
15607700,601,Germany,Male,39,4,72146.76,1,1,1,89868.52,0
15607701,629,France,Male,39,2,40728.81,2,1,0,103994.82,0
15607702,420,Spain,Female,52,7,69524.02,2,1,1,87301.84,0
15607703,621,France,Female,62,4,144488.71,1,1,0,52848.78,1
15607704,659,France,Female,32,8,0.0,1,1,0,110655.63,1
15607705,611,Spain,Male,53,0,0.0,4,1,0,103054.63,0
15607706,817,Spain,Male,40,1,156281.48,1,1,1,74748.14,0
15607707,540,France,Female,50,5,122918.72,3,1,1,113766.95,0
15607708,596,France,Male,45,3,108108.74,1,1,0,119871.12,0
15607709,564,France,Male,35,8,120580.02,2,1,1,229110.08,0
15607710,596,Germany,Male,35,7,0.0,1,1,0,83092.94,0
15607711,748,France,Female,40,8,128592.25,2,0,1,83261.31,1
15607712,790,France,Male,46,8,0.0,1,0,0,39928.88,1
15607713,583,France,Female,48,4,0.0,2,1,1,103785.46,0
15607714,581,Spain,Male,75,0,166146.41,1,1,1,69564.83,1
15607715,540,Spain,Female,48,4,62705.8,2,1,1,76129.33,0
15607716,774,Spain,Male,28,2,85570.69,3,1,0,38393.96,0
15607717,756,Spain,Male,56,7,189743.15,1,1,1,49352.07,0
15607718,640,France,Female,49,10,126277.29,3,1,1,68001.9,1
15607719,517,France,Male,40,10,171250.82,2,1,0,40211.7,0
15607720,526,France,Male,30,8,120911.37,1,1,0,108454.92,0
15607721,666,France,Female,39,8,114638.49,1,0,1,93325.02,1
15607722,702,Germany,Female,55,10,75085.19,1,0,1,106903.19,0
15607723,454,France,Female,48,5,91809.43,2,1,1,72855.91,1
15607724,619,Spain,Male,57,0,0.0,2,0,1,153125.1,1
15607725,804,France,Female,57,10,218862.74,1,0,1,238614.09,1
15607726,629,France,Female,45,6,82937.63,1,0,1,71298.62,1
15607727,792,Germany,Female,18,10,0.0,1,1,0,78734.97,1
15607728,712,Germany,Male,32,8,100614.75,2,0,0,74760.05,0
15607729,547,France,Male,25,7,125707.6,2,1,0,54957.54,0
15607730,622,Germany,Male,58,4,0.0,1,1,1,36253.53,0
15607731,638,Germany,Male,48,9,6925.6,2,0,0,65093.03,0
15607732,560,France,Male,40,10,0.0,1,1,0,107760.04,0
15607733,558,France,Male,37,10,0.0,2,1,1,79324.76,0
15607734,793,Spain,Male,54,5,0.0,2,1,1,57531.68,0
15607735,557,France,Male,32,6,91501.23,1,0,1,132632.5,0
15607736,752,France,Male,28,7,144659.37,2,1,1,93907.63,0
15607737,609,France,Male,27,3,173686.44,2,1,1,240000.0,0
15607738,648,Germany,Male,43,1,71709.62,1,1,1,107484.93,0
15607739,703,Spain,Male,33,8,91555.02,1,1,0,98420.14,1
15607740,593,France,Male,53,4,131344.21,3,1,0,66217.25,0
15607741,704,Spain,Male,42,1,0.0,1,1,1,111651.62,0
15607742,456,Spain,Male,27,10,111286.9,2,1,1,46502.67,0
15607743,692,France,Male,39,3,151078.29,3,1,1,81587.3,0
15607744,415,Spain,Female,31,6,128412.32,3,1,0,73537.27,0
15607745,628,Spain,Male,41,4,76616.29,2,1,0,101788.0,0
15607746,731,Spain,Male,54,4,0.0,1,0,1,92734.36,0
15607747,709,Germany,Male,40,9,118505.56,1,1,0,83709.54,0
15607748,527,France,Male,34,9,152062.25,2,0,1,137458.84,0
15607749,539,France,Male,47,4,104072.32,2,1,0,158417.39,1
15607750,585,France,Female,37,5,147783.98,1,0,1,152333.63,0
15607751,668,Germany,Male,48,6,0.0,1,1,1,116726.65,1
15607752,457,France,Female,45,1,0.0,1,0,0,95906.56,0
15607753,649,Germany,Male,30,9,168848.83,1,0,1,115625.74,1
15607754,680,Spain,Female,27,6,85784.07,2,1,0,95828.6,0
15607755,623,France,Female,38,1,16377.97,1,1,1,120246.32,1
15607756,700,Spain,Male,46,7,145305.77,2,0,1,74385.57,1
15607757,671,France,Male,61,7,194977.57,1,0,1,87183.2,0
15607758,599,France,Female,29,6,46884.56,2,1,0,153473.35,0
15607759,466,Spain,Male,31,7,110249.88,2,0,0,116390.5,0
15607760,663,France,Female,52,9,103601.41,2,1,1,110513.31,0
15607761,559,France,Female,44,6,46393.1,1,0,1,79237.97,0
15607762,595,Spain,Female,40,1,0.0,1,1,0,81876.16,1
15607763,696,Spain,Female,49,9,0.0,1,0,1,51844.58,0
15607764,785,Spain,Male,55,4,0.0,2,1,0,79278.08,0
15607765,646,France,Male,53,5,116356.27,1,0,1,85185.73,0
15607766,703,France,Male,34,3,0.0,1,1,0,90205.49,0
15607767,513,France,Male,46,1,69903.79,1,0,1,45890.78,0
15607768,673,France,Female,54,10,0.0,4,1,1,163941.52,1
15607769,644,Spain,Male,38,7,109614.5,1,0,0,66511.32,0
15607770,767,France,Male,46,4,131103.35,2,1,0,41126.74,0
15607771,599,Germany,Male,35,4,121650.04,4,1,1,54515.1,1
15607772,627,France,Male,31,3,149703.35,1,0,0,48851.64,0
15607773,751,Germany,Female,46,10,30515.55,1,1,1,56932.19,0
15607774,641,France,Female,52,3,32629.26,2,0,0,94521.1,1
15607775,545,France,Female,50,8,144474.05,3,1,1,126855.64,1
15607776,892,France,Male,27,0,44232.52,1,1,0,68038.77,0
15607777,548,Spain,Female,56,1,0.0,2,1,1,25255.22,0
15607778,644,Germany,Male,48,2,93198.59,1,1,0,41681.1,1
15607779,683,Germany,Male,54,4,73217.68,1,1,0,94265.74,0
15607780,675,France,Female,31,5,0.0,1,1,0,46534.31,1
15607781,632,Germany,Male,51,1,158922.56,2,1,1,74084.15,0
15607782,632,Germany,Female,49,3,132110.32,1,0,1,43916.71,0
15607783,628,France,Male,28,9,0.0,2,1,1,72937.31,1
15607784,544,Germany,Female,47,2,0.0,3,1,0,67710.73,0
15607785,854,Spain,Male,30,0,101722.68,1,1,1,70291.36,0
15607786,629,Spain,Female,42,1,0.0,1,1,0,63038.89,0
15607787,707,Spain,Male,67,4,118385.31,1,1,0,39837.79,1
15607788,618,France,Male,45,10,0.0,2,1,1,121478.03,0
15607789,616,France,Female,40,2,108938.37,2,1,1,69173.04,0
15607790,607,France,Female,25,6,183258.59,1,1,0,113096.77,0
15607791,503,France,Female,45,4,73515.61,2,0,0,80812.18,0
15607792,635,France,Male,40,7,0.0,1,1,1,98955.95,0
15607793,611,France,Male,20,8,0.0,2,1,1,67052.82,0
15607794,761,Germany,Female,30,0,111693.0,2,0,1,74732.08,0
15607795,536,Germany,Female,52,0,37941.46,1,0,0,55292.59,1
15607796,595,Germany,Male,56,9,170423.99,3,0,0,78200.19,0
15607797,565,Spain,Female,43,2,169631.73,1,1,0,86155.68,1
15607798,787,France,Male,53,4,132153.88,2,1,1,44660.34,1
15607799,567,France,Female,42,9,50532.75,1,1,1,86971.87,1
15607800,703,Germany,Female,33,9,0.0,1,1,0,107247.54,1
15607801,742,Germany,Female,66,3,53115.65,1,1,1,165959.87,0
15607802,636,France,Male,26,10,61853.18,1,1,0,76106.51,0
15607803,519,Spain,Male,46,3,0.0,1,0,0,66947.35,0
15607804,520,France,Female,35,6,107411.85,2,1,0,36342.07,0
15607805,732,Germany,Male,39,3,0.0,1,0,1,63917.23,0
15607806,530,Spain,Female,59,3,156455.82,1,0,1,103616.69,0
15607807,687,France,Male,42,7,160993.16,2,1,1,69342.65,0
15607808,661,Germany,Female,38,9,57511.19,2,1,1,27319.24,0
15607809,686,France,Male,36,9,148714.32,3,1,1,67006.33,0
15607810,695,France,Male,48,6,27345.78,1,1,0,74392.13,0
15607811,561,France,Female,31,4,85340.0,2,1,0,79346.34,0
15607812,557,Germany,Male,43,5,0.0,3,1,1,144829.82,1
15607813,718,Germany,Male,40,10,159019.69,1,1,1,99446.13,0
15607814,590,Spain,Male,33,1,105568.37,1,1,0,53214.69,0
15607815,389,Germany,Female,26,1,92704.43,1,1,0,73176.18,0
15607816,712,France,Male,42,8,0.0,2,0,0,52457.32,0
15607817,552,Spain,Female,38,9,58479.43,4,1,1,96008.26,1
15607818,694,France,Male,44,3,111154.39,2,1,1,73433.24,0
15607819,782,Germany,Female,18,3,0.0,3,1,0,85295.63,1
15607820,652,France,Male,37,3,179955.21,2,0,1,61959.74,0
15607821,745,Germany,Male,51,1,0.0,2,1,0,35268.11,0
15607822,665,Spain,Male,24,5,193904.98,1,1,0,80203.52,0
15607823,801,France,Male,62,7,136890.23,2,1,0,91274.58,1
15607824,549,Germany,Male,46,5,0.0,1,0,1,137856.89,0
15607825,649,Germany,Male,40,2,0.0,1,1,1,82222.57,0
15607826,714,France,Male,43,5,161381.53,2,1,1,66357.13,0
15607827,632,France,Female,32,1,155809.94,3,1,1,162701.51,0
15607828,759,Germany,Male,57,4,101199.31,2,1,0,70326.63,1
15607829,609,France,Female,44,5,86333.15,1,1,1,60869.08,0
15607830,847,France,Male,42,5,113718.28,2,0,0,77301.93,0
15607831,852,Germany,Female,53,1,0.0,2,1,1,74219.16,1
15607832,677,Germany,Female,46,2,0.0,1,1,0,56932.63,0
15607833,702,France,Male,34,5,42872.7,2,1,1,46682.07,0
15607834,763,Spain,Male,41,9,182540.25,1,1,1,78314.54,0
15607835,537,Spain,Female,48,10,0.0,1,0,0,37637.05,1
15607836,525,Spain,Male,42,2,82761.26,2,0,0,64077.0,0
15607837,769,France,Female,27,0,102657.35,3,0,0,64712.77,0
15607838,676,France,Male,57,3,0.0,1,1,0,75813.13,0
15607839,628,France,Male,43,4,0.0,1,1,0,82235.67,0
15607840,651,Spain,Female,37,4,0.0,1,1,1,63092.31,1
15607841,423,Spain,Male,49,6,177508.72,2,1,1,70299.19,1
15607842,632,Germany,Male,36,2,0.0,1,0,0,83669.57,1
15607843,578,France,Male,25,5,0.0,2,1,1,72867.86,0
15607844,737,France,Male,42,0,123968.46,2,0,0,56265.81,0
15607845,745,Germany,Female,49,6,0.0,2,1,0,78232.74,0
15607846,705,France,Male,39,4,169759.41,1,0,1,173297.08,0
15607847,688,Germany,Male,39,0,146829.33,1,1,1,80776.08,0
15607848,508,Germany,Male,40,9,0.0,3,0,1,85783.56,0
15607849,706,Germany,Male,41,5,43575.89,2,1,1,59832.45,0
15607850,710,France,Male,43,1,0.0,2,1,1,64085.29,0
15607851,768,Germany,Male,50,7,113442.67,1,1,1,56401.32,0
15607852,851,France,Male,50,9,126149.39,3,1,1,72224.77,0
15607853,489,France,Male,64,6,56859.91,1,0,0,106850.4,1
15607854,613,France,Female,61,4,57867.18,3,0,0,71963.4,1
15607855,579,France,Male,32,0,108262.83,1,1,0,121765.44,1
15607856,666,France,Male,39,8,105070.38,1,1,1,78407.66,0
15607857,651,France,Male,50,1,0.0,1,1,0,52215.56,0
15607858,628,France,Female,22,5,104127.58,1,1,0,77570.72,0
15607859,748,France,Female,45,7,133939.72,3,0,1,52010.6,0
15607860,545,France,Male,32,1,181846.22,3,1,0,54229.54,0
15607861,551,Germany,Female,41,1,177881.81,1,1,1,65782.83,0
15607862,553,France,Female,42,7,0.0,2,1,0,172503.58,0
15607863,616,France,Male,22,3,0.0,1,1,1,113916.72,0
15607864,533,France,Female,68,2,0.0,2,1,1,46354.92,1
15607865,645,France,Male,36,4,60083.77,1,0,0,73592.99,0
15607866,634,Germany,Female,57,9,128481.16,1,1,1,127316.35,0
15607867,575,Spain,Female,24,4,31696.9,1,0,1,95745.92,0
15607868,733,France,Male,34,1,0.0,2,1,0,74317.62,0
15607869,644,France,Male,50,0,151890.33,3,0,1,34320.1,0
15607870,751,France,Male,39,6,74482.79,4,1,1,46751.18,0
15607871,631,France,Male,50,4,80930.15,2,1,1,70524.45,0
15607872,648,Spain,Male,48,2,96817.17,2,1,0,123132.65,0
15607873,597,Germany,Female,32,4,0.0,1,1,0,143010.76,0
15607874,649,Germany,Female,55,7,122715.51,1,0,1,60303.45,1
15607875,718,Spain,Female,48,3,154363.63,2,0,0,113751.34,0
15607876,611,Germany,Female,25,0,91790.99,2,1,0,53328.28,0
15607877,699,France,Male,43,5,129234.62,1,1,1,99705.12,0
15607878,573,Germany,Male,49,3,0.0,1,1,0,26797.35,0
15607879,722,Germany,Male,40,8,190648.58,2,0,1,47730.37,0
15607880,595,France,Male,42,10,62435.58,3,1,0,46411.06,1
15607881,731,Germany,Female,47,10,0.0,1,0,1,37717.15,0
15607882,656,France,Male,23,10,56229.23,1,1,1,84300.86,0
15607883,794,France,Male,39,10,15824.44,3,1,0,49809.0,0
15607884,540,Germany,Female,37,0,123803.91,1,1,1,48596.45,0
15607885,510,France,Male,50,7,161435.22,1,0,1,72828.25,0
15607886,591,France,Female,35,4,0.0,1,1,0,42938.08,0
15607887,518,France,Male,63,2,0.0,2,0,0,42991.04,0
15607888,519,Germany,Male,35,10,96989.02,4,1,1,93872.5,0
15607889,709,Spain,Male,29,9,120318.45,1,1,1,93863.1,0
15607890,650,Germany,Male,55,10,0.0,1,1,1,125715.84,0
15607891,604,Germany,Female,48,3,147035.15,1,1,1,123179.45,0
15607892,613,France,Female,46,0,133765.47,2,1,1,45283.66,0
15607893,593,Germany,Male,39,2,112948.61,1,0,1,77073.08,0
15607894,807,France,Male,37,2,179927.27,2,1,1,150248.96,0
15607895,580,France,Male,46,3,0.0,1,0,1,107465.3,0
15607896,524,Germany,Male,35,9,0.0,4,1,0,47123.65,0
15607897,726,France,Male,61,0,0.0,1,1,1,96128.08,1
15607898,630,Spain,Male,44,3,0.0,2,0,0,55043.13,0
15607899,844,France,Male,38,4,121921.71,2,1,1,66525.78,0
15607900,600,Germany,Male,37,1,47382.14,2,1,0,93420.59,0
15607901,730,France,Female,28,8,144111.78,1,1,1,94162.71,0
15607902,753,Germany,Female,49,3,0.0,1,1,0,66622.89,1
15607903,600,Germany,Male,33,0,96774.22,2,1,0,36737.38,0
15607904,579,France,Male,40,2,0.0,1,1,1,66366.27,0
15607905,720,Spain,Male,69,0,0.0,1,1,0,77925.26,1
15607906,705,Germany,Female,21,0,164057.7,2,1,0,29021.0,0
15607907,516,France,Male,40,1,167866.68,2,1,0,63808.48,0
15607908,543,Germany,Male,26,6,0.0,2,1,0,53256.48,0
15607909,409,France,Male,35,2,72092.34,3,1,1,62508.0,0
15607910,707,Germany,Female,39,2,47687.29,1,1,0,59246.94,1
15607911,625,France,Female,27,7,82667.6,2,0,0,32260.54,0
15607912,635,Spain,Female,46,4,147619.45,2,1,0,58742.47,0
15607913,489,France,Female,57,1,115347.1,3,0,1,57907.75,1
15607914,546,Spain,Male,45,10,0.0,1,1,1,88968.05,1
15607915,605,Spain,Female,50,4,0.0,3,1,1,39704.33,0
15607916,586,Spain,Male,59,5,149549.09,1,0,1,76045.75,0
15607917,661,Spain,Male,48,7,102637.33,1,1,0,46100.0,1
15607918,705,Germany,Female,18,0,119947.36,1,0,1,93815.62,1
15607919,866,France,Male,43,2,0.0,1,0,0,115987.93,0
15607920,648,France,Male,18,8,39020.92,1,1,0,129225.46,0
15607921,756,Germany,Male,33,1,163727.7,1,0,0,181402.56,1
15607922,571,Germany,Female,25,2,69702.23,2,1,1,20522.39,0
15607923,491,France,Male,44,9,0.0,2,0,1,53696.51,0
15607924,617,Germany,Male,31,2,0.0,1,0,0,120771.36,1
15607925,498,France,Male,44,2,0.0,1,1,1,47943.82,0
15607926,651,Germany,Male,50,10,193773.84,1,1,0,142816.89,0
15607927,576,France,Female,30,9,0.0,1,0,0,79156.59,0
15607928,464,Spain,Female,44,3,0.0,1,1,0,83554.86,1
15607929,815,France,Male,18,10,134222.54,1,1,0,58576.57,0
15607930,599,France,Male,25,7,0.0,1,1,1,122314.73,0
15607931,494,Germany,Female,55,10,0.0,1,1,1,109323.19,1
15607932,735,France,Female,31,2,107812.76,1,1,1,83704.99,0
15607933,581,France,Female,35,5,0.0,1,0,0,28594.65,0
15607934,754,Germany,Female,32,2,0.0,2,1,1,47489.03,0
15607935,580,Spain,Female,22,7,189305.5,2,0,1,24908.43,0
15607936,599,Germany,Female,30,8,0.0,1,0,0,114282.18,0
15607937,683,France,Female,41,2,0.0,1,1,1,125511.78,0
15607938,706,France,Male,37,8,114218.55,2,1,0,62576.43,0
15607939,723,Germany,Male,53,0,113400.77,2,0,0,76085.8,1
15607940,641,Germany,Female,34,2,72094.07,2,1,0,67624.0,0
15607941,700,Spain,Male,41,5,0.0,2,1,0,149231.39,0
15607942,721,France,Female,35,3,0.0,1,0,1,79303.37,0
15607943,669,Germany,Male,51,1,126472.76,2,1,0,59602.25,1
15607944,636,Spain,Male,25,6,106569.98,1,1,1,74411.57,0
15607945,513,France,Female,46,8,0.0,1,0,0,77544.64,0
15607946,707,Spain,Male,45,8,0.0,1,0,1,89950.1,0
15607947,654,France,Female,32,5,133976.46,1,1,1,51218.13,0
15607948,611,Germany,Female,40,5,118607.86,1,1,0,49418.98,0
15607949,771,France,Female,45,0,110672.58,1,1,0,33162.01,1
15607950,514,Spain,Female,33,9,0.0,1,1,1,52705.55,0
15607951,806,Spain,Female,33,7,114969.35,1,0,1,94984.07,0
15607952,648,France,Male,27,3,167399.43,2,1,1,86596.2,0
15607953,680,Germany,Female,63,5,127589.47,2,0,0,118445.96,0
15607954,612,France,Male,36,5,113309.64,1,1,0,20647.68,0
15607955,492,France,Female,28,5,161012.27,4,1,1,95246.46,1
15607956,637,Germany,Female,22,2,85888.55,1,1,0,64612.26,0
15607957,682,Germany,Male,32,6,145262.9,2,1,1,74153.01,0
15607958,714,France,Male,44,2,115469.78,1,1,1,66184.54,0
15607959,631,France,Male,38,8,101154.92,1,0,0,66032.07,0
